Date,Open,High,Low,Close,Volume,Price_Change,Percentage_Change,Average_Price,Range
22/03/2021,4.35,4.37,4.34,4.35,20566010,0,0,4.355,0.03
18/03/2021,4.32,4.36,4.32,4.33,15809980,0.01,0.231481481,4.34,0.04
17/03/2021,4.38,4.38,4.31,4.31,17684869,-0.07,-1.598173516,4.345,0.07
16/03/2021,4.29,4.32,4.28,4.32,15641630,0.03,0.699300699,4.3,0.04
15/03/2021,4.3,4.31,4.28,4.3,18441980,0,0,4.295,0.03
11/03/2021,4.18,4.25,4.17,4.22,10392720,0.04,0.956937799,4.21,0.08
10/03/2021,4.18,4.18,4.11,4.18,9544170,0,0,4.145,0.07
09/03/2021,4.23,4.25,4.16,4.2,9901417,-0.03,-0.709219858,4.205,0.09
08/03/2021,4.23,4.24,4.2,4.24,11406170,0.01,0.236406619,4.22,0.04
04/03/2021,4.35,4.35,4.27,4.29,15606030,-0.06,-1.379310345,4.31,0.08
03/03/2021,4.37,4.4,4.33,4.37,13899460,0,0,4.365,0.07
02/03/2021,4.29,4.43,4.29,4.38,17663301,0.09,2.097902098,4.36,0.14
01/03/2021,4.15,4.34,4.15,4.29,19877650,0.14,3.373493976,4.245,0.19
25/02/2021,4.02,4.1,4.02,4.1,62098992,0.08,1.990049751,4.06,0.08
24/02/2021,4.01,4.06,4.01,4.03,20300580,0.02,0.498753117,4.035,0.05
23/02/2021,3.97,4.02,3.96,4.01,16310460,0.04,1.007556675,3.99,0.06
22/02/2021,3.96,3.99,3.96,3.97,13959990,0.01,0.252525253,3.975,0.03
18/02/2021,3.95,3.99,3.94,3.99,17144029,0.04,1.012658228,3.965,0.05
17/02/2021,3.95,3.96,3.93,3.95,34279887,0,0,3.945,0.03
16/02/2021,3.93,3.99,3.93,3.95,17529061,0.02,0.508905852,3.96,0.06
15/02/2021,3.89,3.93,3.89,3.93,15189280,0.04,1.028277635,3.91,0.04
11/02/2021,3.9,3.92,3.9,3.91,14542600,0.01,0.256410256,3.91,0.02
10/02/2021,3.9,3.91,3.88,3.91,23079330,0.01,0.256410256,3.895,0.03
09/02/2021,3.89,3.91,3.88,3.9,18316789,0.01,0.257069409,3.895,0.03
08/02/2021,3.9,3.93,3.87,3.9,22886811,0,0,3.9,0.06
04/02/2021,3.88,3.88,3.85,3.86,5530727,-0.02,-0.515463918,3.865,0.03
03/02/2021,3.9,3.9,3.87,3.88,3628005,-0.02,-0.512820513,3.885,0.03
02/02/2021,3.88,3.91,3.88,3.9,6953272,0.02,0.515463918,3.895,0.03
01/02/2021,3.88,3.91,3.88,3.88,5399478,0,0,3.895,0.03
28/01/2021,3.89,3.9,3.86,3.87,4052307,-0.02,-0.514138817,3.88,0.04
27/01/2021,3.89,3.91,3.89,3.9,4509565,0.01,0.257069409,3.9,0.02
26/01/2021,3.92,3.92,3.88,3.91,6566311,-0.01,-0.255102041,3.9,0.04
25/01/2021,3.91,3.94,3.91,3.92,4681437,0.01,0.255754476,3.925,0.03
21/01/2021,3.94,3.96,3.9,3.92,6765057,-0.02,-0.507614213,3.93,0.06
20/01/2021,3.92,3.94,3.89,3.93,10943400,0.01,0.255102041,3.915,0.05
19/01/2021,3.94,3.94,3.88,3.91,8847742,-0.03,-0.76142132,3.91,0.06
18/01/2021,3.87,3.9,3.86,3.88,12267420,0.01,0.258397933,3.88,0.04
14/01/2021,3.89,3.89,3.87,3.87,7050831,-0.02,-0.514138817,3.88,0.02
13/01/2021,3.89,3.9,3.89,3.9,7310333,0.01,0.257069409,3.895,0.01
12/01/2021,3.9,3.91,3.89,3.89,7243081,-0.01,-0.256410256,3.9,0.02
11/01/2021,3.89,3.92,3.89,3.89,6917376,0,0,3.905,0.03
07/01/2021,3.9,3.9,3.87,3.87,6563754,-0.03,-0.769230769,3.885,0.03
06/01/2021,3.95,3.95,3.89,3.91,4565998,-0.04,-1.012658228,3.92,0.06
05/01/2021,3.92,3.95,3.91,3.95,8686330,0.03,0.765306122,3.93,0.04
04/01/2021,3.81,3.93,3.81,3.93,13274770,0.12,3.149606299,3.87,0.12
28/05/2020,2.84,2.94,2.84,2.89,4348535,0.05,1.76056338,2.89,0.1
27/05/2020,2.8,2.82,2.79,2.8,5114516,0,0,2.805,0.03
21/05/2020,2.79,2.8,2.79,2.8,5679561,0.01,0.358422939,2.795,0.01
20/05/2020,2.79,2.8,2.78,2.79,3050101,0,0,2.79,0.02
19/05/2020,2.8,2.8,2.79,2.79,5806111,-0.01,-0.357142857,2.795,0.01
18/05/2020,2.79,2.83,2.79,2.83,10732080,0.04,1.433691756,2.81,0.04
14/05/2020,2.79,2.8,2.78,2.78,1540494,-0.01,-0.358422939,2.79,0.02
13/05/2020,2.76,2.8,2.76,2.8,1807366,0.04,1.449275362,2.78,0.04
12/05/2020,2.79,2.79,2.75,2.77,1696853,-0.02,-0.716845878,2.77,0.04
11/05/2020,2.8,2.8,2.79,2.8,2475069,0,0,2.795,0.01
07/05/2020,2.79,2.8,2.77,2.79,717052,0,0,2.785,0.03
06/05/2020,2.8,2.8,2.77,2.8,4435459,0,0,2.785,0.03
05/05/2020,2.78,2.8,2.78,2.78,551558,0,0,2.79,0.02
04/05/2020,2.75,2.79,2.75,2.77,12545,0.02,0.727272727,2.77,0.04
30/04/2020,2.8,2.81,2.79,2.8,10926240,0,0,2.8,0.02
29/04/2020,2.83,2.83,2.8,2.81,2341819,-0.02,-0.706713781,2.815,0.03
28/04/2020,2.81,2.82,2.8,2.81,1659602,0,0,2.81,0.02
27/04/2020,2.76,2.82,2.75,2.8,6905104,0.04,1.449275362,2.785,0.07
23/04/2020,2.77,2.77,2.72,2.75,21446029,-0.02,-0.722021661,2.745,0.05
22/04/2020,2.72,2.76,2.7,2.75,2030111,0.03,1.102941176,2.73,0.06
21/04/2020,2.71,2.75,2.63,2.75,5701522,0.04,1.47601476,2.69,0.12
20/04/2020,2.8,2.8,2.72,2.75,227249,-0.05,-1.785714286,2.76,0.08
16/04/2020,2.77,2.77,2.72,2.75,4468984,-0.02,-0.722021661,2.745,0.05
15/04/2020,2.8,2.8,2.76,2.8,418264,0,0,2.78,0.04
14/04/2020,2.8,2.8,2.77,2.8,891219,0,0,2.785,0.03
13/04/2020,2.8,2.83,2.77,2.8,11834940,0,0,2.8,0.06
09/04/2020,2.73,2.8,2.73,2.79,3625784,0.06,2.197802198,2.765,0.07
08/04/2020,2.9,2.9,2.83,2.87,2690817,-0.03,-1.034482759,2.865,0.07
07/04/2020,3,3,2.9,2.9,5018936,-0.1,-3.333333333,2.95,0.1
06/04/2020,2.85,3,2.85,3,3616924,0.15,5.263157895,2.925,0.15
02/04/2020,2.78,2.83,2.75,2.83,6809097,0.05,1.798561151,2.79,0.08
01/04/2020,2.74,2.78,2.71,2.75,1036397,0.01,0.364963504,2.745,0.07
31/03/2020,2.69,2.9,2.64,2.7,4169929,0.01,0.371747212,2.77,0.26
30/03/2020,2.7,2.73,2.62,2.71,829058,0.01,0.37037037,2.675,0.11
26/03/2020,2.58,2.94,2.56,2.7,4631270,0.12,4.651162791,2.75,0.38
25/03/2020,2.44,2.6,2.44,2.56,2802807,0.12,4.918032787,2.52,0.16
24/03/2020,2.41,2.59,2.41,2.44,1507599,0.03,1.244813278,2.5,0.18
23/03/2020,2.51,2.51,2.4,2.4,1541587,-0.11,-4.38247012,2.455,0.11
19/03/2020,2.61,2.61,2.54,2.55,5790103,-0.06,-2.298850575,2.575,0.07
18/03/2020,2.52,2.64,2.52,2.6,196500,0.08,3.174603175,2.58,0.12
17/03/2020,2.6,2.68,2.52,2.55,662101,-0.05,-1.923076923,2.6,0.16
16/03/2020,2.61,2.7,2.6,2.6,1478296,-0.01,-0.383141762,2.65,0.1
12/03/2020,2.75,2.8,2.68,2.7,3971394,-0.05,-1.818181818,2.74,0.12
11/03/2020,2.85,2.9,2.81,2.88,426992,0.03,1.052631579,2.855,0.09
10/03/2020,2.72,2.89,2.72,2.88,1517975,0.16,5.882352941,2.805,0.17
09/03/2020,2.79,2.79,2.61,2.61,4797571,-0.18,-6.451612903,2.7,0.18
05/03/2020,3,3,2.97,3,2945401,0,0,2.985,0.03
04/03/2020,2.96,3,2.96,3,2254103,0.04,1.351351351,2.98,0.04
03/03/2020,2.98,2.98,2.95,2.96,1324473,-0.02,-0.67114094,2.965,0.03
02/03/2020,2.97,2.97,2.95,2.95,868701,-0.02,-0.673400673,2.96,0.02
27/02/2020,3,3,2.98,2.99,985460,-0.01,-0.333333333,2.99,0.02
26/02/2020,3.02,3.02,2.98,3,2066867,-0.02,-0.662251656,3,0.04
25/02/2020,3.06,3.06,3.01,3.03,77479,-0.03,-0.980392157,3.035,0.05
24/02/2020,3.05,3.05,3.02,3.04,6150573,-0.01,-0.327868852,3.035,0.03
20/02/2020,3.06,3.06,3.05,3.06,4555348,0,0,3.055,0.01
19/02/2020,3.08,3.08,3.05,3.05,17004789,-0.03,-0.974025974,3.065,0.03
18/02/2020,3.07,3.07,3.06,3.06,816135,-0.01,-0.325732899,3.065,0.01
17/02/2020,3.04,3.1,3.04,3.06,2146443,0.02,0.657894737,3.07,0.06
13/02/2020,2.97,3.05,2.93,3,842655,0.03,1.01010101,2.99,0.12
12/02/2020,2.97,3,2.96,2.97,1246344,0,0,2.98,0.04
11/02/2020,2.94,3,2.9,2.96,3718678,0.02,0.680272109,2.95,0.1
10/02/2020,3.06,3.06,2.98,2.98,2292816,-0.08,-2.614379085,3.02,0.08
06/02/2020,3.1,3.1,3.07,3.07,660777,-0.03,-0.967741935,3.085,0.03
05/02/2020,3.06,3.1,3.05,3.1,516746,0.04,1.307189542,3.075,0.05
04/02/2020,3.11,3.15,3.06,3.06,1442650,-0.05,-1.607717042,3.105,0.09
03/02/2020,3.12,3.13,3.12,3.12,414065,0,0,3.125,0.01
30/01/2020,3.17,3.19,3.14,3.14,1860396,-0.03,-0.94637224,3.165,0.05
29/01/2020,3.01,3.2,3.01,3.13,7359959,0.12,3.986710963,3.105,0.19
28/01/2020,3.13,3.13,3.13,3.13,134923,0,0,3.13,0
27/01/2020,3.15,3.17,3.12,3.12,724431,-0.03,-0.952380952,3.145,0.05
23/01/2020,3.14,3.14,3.14,3.14,32000,0,0,3.14,0
22/01/2020,3.15,3.15,3.12,3.15,2339853,0,0,3.135,0.03
21/01/2020,3.14,3.17,3.12,3.15,2464517,0.01,0.318471338,3.145,0.05
20/01/2020,3.12,3.15,3.12,3.12,787975,0,0,3.135,0.03
16/01/2020,3.11,3.15,3.11,3.14,2190469,0.03,0.964630225,3.13,0.04
15/01/2020,3.05,3.1,3.04,3.1,5568384,0.05,1.639344262,3.07,0.06
14/01/2020,3,3.07,2.98,3.05,1916160,0.05,1.666666667,3.025,0.09
13/01/2020,3.05,3.06,2.99,3,1879014,-0.05,-1.639344262,3.025,0.07
09/01/2020,2.95,3.07,2.95,2.99,5973569,0.04,1.355932203,3.01,0.12
08/01/2020,2.94,2.95,2.91,2.93,1075601,-0.01,-0.340136054,2.93,0.04
07/01/2020,2.95,2.98,2.93,2.98,825066,0.03,1.016949153,2.955,0.05
06/01/2020,3,3,2.91,2.92,903100,-0.08,-2.666666667,2.955,0.09
02/01/2020,2.95,3,2.95,3,243747,0.05,1.694915254,2.975,0.05
31/12/2019,3.05,3.07,2.96,2.96,20037330,-0.09,-2.950819672,3.015,0.11
30/12/2019,2.99,3.15,2.93,3.05,3667861,0.06,2.006688963,3.04,0.22
26/12/2019,2.98,2.99,2.9,2.91,628114,-0.07,-2.348993289,2.945,0.09
25/12/2019,2.97,2.99,2.97,2.99,868267,0.02,0.673400673,2.98,0.02
24/12/2019,2.89,2.96,2.89,2.96,115856,0.07,2.422145329,2.925,0.07
23/12/2019,2.9,2.96,2.9,2.93,672086,0.03,1.034482759,2.93,0.06
19/12/2019,2.91,2.92,2.9,2.92,5169679,0.01,0.343642612,2.91,0.02
18/12/2019,2.96,2.96,2.9,2.9,5251542,-0.06,-2.027027027,2.93,0.06
17/12/2019,2.9,3,2.9,2.96,6029692,0.06,2.068965517,2.95,0.1
16/12/2019,2.82,2.9,2.82,2.86,986575,0.04,1.418439716,2.86,0.08
12/12/2019,2.77,2.8,2.77,2.8,1795803,0.03,1.083032491,2.785,0.03
11/12/2019,2.77,2.77,2.76,2.76,2792086,-0.01,-0.36101083,2.765,0.01
10/12/2019,2.8,2.8,2.74,2.74,909679,-0.06,-2.142857143,2.77,0.06
09/12/2019,2.8,2.8,2.76,2.8,2161299,0,0,2.78,0.04
05/12/2019,2.71,2.74,2.71,2.74,163725,0.03,1.10701107,2.725,0.03
04/12/2019,2.74,2.74,2.71,2.71,198161,-0.03,-1.094890511,2.725,0.03
28/11/2019,2.7,2.73,2.7,2.71,1385070,0.01,0.37037037,2.715,0.03
27/11/2019,2.7,2.72,2.7,2.72,2167100,0.02,0.740740741,2.71,0.02
26/11/2019,2.7,2.71,2.69,2.7,1322304,0,0,2.7,0.02
25/11/2019,2.65,2.7,2.65,2.69,1806241,0.04,1.509433962,2.675,0.05
21/11/2019,2.64,2.66,2.64,2.66,2744022,0.02,0.757575758,2.65,0.02
20/11/2019,2.63,2.65,2.63,2.63,44045,0,0,2.64,0.02
19/11/2019,2.65,2.66,2.64,2.65,1258549,0,0,2.65,0.02
18/11/2019,2.65,2.65,2.64,2.65,4530817,0,0,2.645,0.01
14/11/2019,2.66,2.66,2.65,2.65,119176,-0.01,-0.37593985,2.655,0.01
13/11/2019,2.62,2.67,2.62,2.65,574874,0.03,1.145038168,2.645,0.05
12/11/2019,2.65,2.66,2.65,2.65,2988614,0,0,2.655,0.01
11/11/2019,2.65,2.66,2.65,2.65,331180,0,0,2.655,0.01
07/11/2019,2.63,2.65,2.62,2.62,462694,-0.01,-0.380228137,2.635,0.03
06/11/2019,2.64,2.64,2.63,2.64,662479,0,0,2.635,0.01
05/11/2019,2.65,2.65,2.61,2.63,979957,-0.02,-0.754716981,2.63,0.04
04/11/2019,2.62,2.65,2.62,2.63,113079,0.01,0.381679389,2.635,0.03
31/10/2019,2.63,2.64,2.62,2.62,3249777,-0.01,-0.380228137,2.63,0.02
30/10/2019,2.62,2.64,2.62,2.63,108743,0.01,0.381679389,2.63,0.02
29/10/2019,2.65,2.66,2.62,2.62,656331,-0.03,-1.132075472,2.64,0.04
28/10/2019,2.62,2.65,2.62,2.65,923481,0.03,1.145038168,2.635,0.03
24/10/2019,2.62,2.64,2.61,2.61,592198,-0.01,-0.381679389,2.625,0.03
23/10/2019,2.64,2.64,2.61,2.61,129219,-0.03,-1.136363636,2.625,0.03
22/10/2019,2.62,2.64,2.61,2.61,1069805,-0.01,-0.381679389,2.625,0.03
21/10/2019,2.63,2.63,2.62,2.62,1081841,-0.01,-0.380228137,2.625,0.01
17/10/2019,2.64,2.64,2.59,2.61,1532141,-0.03,-1.136363636,2.615,0.05
16/10/2019,2.6,2.61,2.59,2.59,847583,-0.01,-0.384615385,2.6,0.02
15/10/2019,2.65,2.65,2.6,2.6,1693242,-0.05,-1.886792453,2.625,0.05
14/10/2019,2.65,2.65,2.63,2.63,216941,-0.02,-0.754716981,2.64,0.02
10/10/2019,2.63,2.67,2.63,2.66,207936,0.03,1.140684411,2.65,0.04
09/10/2019,2.63,2.66,2.63,2.64,336268,0.01,0.380228137,2.645,0.03
08/10/2019,2.63,2.64,2.62,2.63,168334,0,0,2.63,0.02
07/10/2019,2.73,2.73,2.7,2.7,2130196,-0.03,-1.098901099,2.715,0.03
03/10/2019,2.66,2.68,2.66,2.68,1211249,0.02,0.751879699,2.67,0.02
02/10/2019,2.69,2.69,2.66,2.69,6304769,0,0,2.675,0.03
01/10/2019,2.67,2.69,2.67,2.69,2558344,0.02,0.74906367,2.68,0.02
30/09/2019,2.69,2.69,2.66,2.67,3384789,-0.02,-0.743494424,2.675,0.03
26/09/2019,2.65,2.69,2.65,2.68,2806463,0.03,1.132075472,2.67,0.04
25/09/2019,2.65,2.68,2.65,2.65,3030592,0,0,2.665,0.03
24/09/2019,2.65,2.68,2.65,2.65,427549,0,0,2.665,0.03
23/09/2019,2.66,2.7,2.64,2.64,2787328,-0.02,-0.751879699,2.67,0.06
19/09/2019,2.67,2.67,2.62,2.62,41442473,-0.05,-1.872659176,2.645,0.05
18/09/2019,2.69,2.7,2.68,2.68,1230881,-0.01,-0.371747212,2.69,0.02
17/09/2019,2.69,2.69,2.66,2.66,3842106,-0.03,-1.115241636,2.675,0.03
16/09/2019,2.69,2.69,2.67,2.67,1080177,-0.02,-0.743494424,2.68,0.02
12/09/2019,2.69,2.7,2.65,2.65,5558279,-0.04,-1.486988848,2.675,0.05
11/09/2019,2.69,2.7,2.69,2.7,2605461,0.01,0.371747212,2.695,0.01
10/09/2019,2.71,2.71,2.69,2.7,4906300,-0.01,-0.36900369,2.7,0.02
09/09/2019,2.69,2.7,2.67,2.68,3270800,-0.01,-0.371747212,2.685,0.03
05/09/2019,2.7,2.7,2.69,2.7,767406,0,0,2.695,0.01
04/09/2019,2.67,2.7,2.67,2.7,8590823,0.03,1.123595506,2.685,0.03
03/09/2019,2.67,2.67,2.65,2.65,836190,-0.02,-0.74906367,2.66,0.02
02/09/2019,2.67,2.7,2.66,2.67,11914790,0,0,2.68,0.04
29/08/2019,2.66,2.67,2.63,2.63,1193641,-0.03,-1.127819549,2.65,0.04
28/08/2019,2.67,2.67,2.67,2.67,21278189,0,0,2.67,0
27/08/2019,2.67,2.68,2.65,2.68,1295978,0.01,0.374531835,2.665,0.03
26/08/2019,2.67,2.67,2.66,2.66,2788166,-0.01,-0.374531835,2.665,0.01
22/08/2019,2.7,2.7,2.68,2.68,2727867,-0.02,-0.740740741,2.69,0.02
21/08/2019,2.7,2.7,2.68,2.68,2273916,-0.02,-0.740740741,2.69,0.02
20/08/2019,2.69,2.71,2.69,2.69,70611,0,0,2.7,0.02
19/08/2019,2.68,2.72,2.68,2.69,454415,0.01,0.373134328,2.7,0.04
15/08/2019,2.7,2.7,2.68,2.68,320878,-0.02,-0.740740741,2.69,0.02
14/08/2019,2.69,2.72,2.69,2.72,377238,0.03,1.115241636,2.705,0.03
08/08/2019,2.71,2.71,2.7,2.7,424255,-0.01,-0.36900369,2.705,0.01
07/08/2019,2.7,2.73,2.69,2.73,3070792,0.03,1.111111111,2.71,0.04
06/08/2019,2.7,2.7,2.69,2.69,83058,-0.01,-0.37037037,2.695,0.01
05/08/2019,2.68,2.72,2.68,2.72,184722,0.04,1.492537313,2.7,0.04
01/08/2019,2.7,2.73,2.7,2.72,102803,0.02,0.740740741,2.715,0.03
31/07/2019,2.72,2.72,2.71,2.71,3189732,-0.01,-0.367647059,2.715,0.01
30/07/2019,2.71,2.71,2.7,2.7,545358,-0.01,-0.36900369,2.705,0.01
29/07/2019,2.71,2.72,2.71,2.72,3620245,0.01,0.36900369,2.715,0.01
25/07/2019,2.75,2.75,2.73,2.75,904357,0,0,2.74,0.02
24/07/2019,2.73,2.74,2.71,2.72,2721940,-0.01,-0.366300366,2.725,0.03
23/07/2019,2.7,2.73,2.7,2.73,1120835,0.03,1.111111111,2.715,0.03
22/07/2019,2.72,2.72,2.7,2.71,2338787,-0.01,-0.367647059,2.71,0.02
18/07/2019,2.73,2.75,2.72,2.75,1917184,0.02,0.732600733,2.735,0.03
17/07/2019,2.73,2.75,2.73,2.73,544366,0,0,2.74,0.02
16/07/2019,2.73,2.73,2.72,2.73,636135,0,0,2.725,0.01
15/07/2019,2.75,2.75,2.71,2.72,1024491,-0.03,-1.090909091,2.73,0.04
11/07/2019,2.72,2.75,2.71,2.72,275570,0,0,2.73,0.04
10/07/2019,2.75,2.75,2.72,2.72,653851,-0.03,-1.090909091,2.735,0.03
09/07/2019,2.72,2.74,2.72,2.74,507823,0.02,0.735294118,2.73,0.02
08/07/2019,2.69,2.79,2.69,2.75,2796543,0.06,2.230483271,2.74,0.1
04/07/2019,2.64,2.64,2.64,2.64,14272,0,0,2.64,0
03/07/2019,2.63,2.64,2.62,2.64,2758896,0.01,0.380228137,2.63,0.02
02/07/2019,2.63,2.64,2.63,2.64,1318712,0.01,0.380228137,2.635,0.01
01/07/2019,2.65,2.67,2.63,2.63,1970074,-0.02,-0.754716981,2.65,0.04
27/06/2019,2.66,2.66,2.66,2.66,1142169,0,0,2.66,0
26/06/2019,2.67,2.68,2.67,2.68,463187,0.01,0.374531835,2.675,0.01
25/06/2019,2.66,2.69,2.66,2.69,91931,0.03,1.127819549,2.675,0.03
24/06/2019,2.67,2.7,2.66,2.66,1333283,-0.01,-0.374531835,2.68,0.04
20/06/2019,2.69,2.7,2.68,2.7,4246397,0.01,0.371747212,2.69,0.02
19/06/2019,2.69,2.7,2.68,2.68,832328,-0.01,-0.371747212,2.69,0.02
18/06/2019,2.68,2.68,2.68,2.68,11791,0,0,2.68,0
17/06/2019,2.69,2.69,2.68,2.68,863055,-0.01,-0.371747212,2.685,0.01
13/06/2019,2.68,2.71,2.68,2.7,3664945,0.02,0.746268657,2.695,0.03
12/06/2019,2.7,2.7,2.67,2.67,892978,-0.03,-1.111111111,2.685,0.03
11/06/2019,2.7,2.7,2.7,2.7,133135,0,0,2.7,0
10/06/2019,2.71,2.72,2.7,2.71,3034719,0,0,2.71,0.02
30/05/2019,2.67,2.71,2.67,2.69,664372,0.02,0.74906367,2.69,0.04
29/05/2019,2.66,2.69,2.66,2.67,177534,0.01,0.37593985,2.675,0.03
28/05/2019,2.7,2.7,2.67,2.67,1191792,-0.03,-1.111111111,2.685,0.03
27/05/2019,2.66,2.7,2.66,2.7,916230,0.04,1.503759398,2.68,0.04
23/05/2019,2.68,2.68,2.66,2.66,27350,-0.02,-0.746268657,2.67,0.02
22/05/2019,2.66,2.68,2.66,2.68,83574,0.02,0.751879699,2.67,0.02
21/05/2019,2.69,2.7,2.66,2.66,262198,-0.03,-1.115241636,2.68,0.04
20/05/2019,2.66,2.7,2.66,2.69,856715,0.03,1.127819549,2.68,0.04
16/05/2019,2.67,2.67,2.66,2.66,351503,-0.01,-0.374531835,2.665,0.01
15/05/2019,2.68,2.68,2.67,2.67,376111,-0.01,-0.373134328,2.675,0.01
14/05/2019,2.67,2.71,2.67,2.7,1669250,0.03,1.123595506,2.69,0.04
13/05/2019,2.68,2.68,2.67,2.67,891169,-0.01,-0.373134328,2.675,0.01
09/05/2019,2.66,2.74,2.66,2.7,1941391,0.04,1.503759398,2.7,0.08
08/05/2019,2.64,2.65,2.64,2.65,1280400,0.01,0.378787879,2.645,0.01
07/05/2019,2.65,2.65,2.63,2.63,321449,-0.02,-0.754716981,2.64,0.02
06/05/2019,2.63,2.65,2.63,2.65,1064344,0.02,0.760456274,2.64,0.02
02/05/2019,2.61,2.65,2.61,2.63,237743,0.02,0.766283525,2.63,0.04
01/05/2019,2.59,2.63,2.59,2.63,483605,0.04,1.544401544,2.61,0.04
30/04/2019,2.62,2.62,2.6,2.6,359153,-0.02,-0.763358779,2.61,0.02
29/04/2019,2.64,2.64,2.63,2.63,56791,-0.01,-0.378787879,2.635,0.01
25/04/2019,2.61,2.65,2.59,2.65,1392574,0.04,1.53256705,2.62,0.06
